id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,has_review,estimated_revenue,minimum_nights_category,price_category,availability_category,month,season
32277116,115758511,Khlong Toei,13.72301,100.56795,Hotel room,1771,1,50,2022-11-17,1.09,22,78,19,1,508277,Pendek (1-7 hari),Sedang,Rendah (<100 hari),11.0,High Season
32278770,178797330,Khlong Toei,13.72551,100.5662,Entire home/apt,1657,14,42,2022-12-18,0.89,24,243,7,1,202154,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),12.0,High Season
32172015,123348332,Khlong Toei,13.71421,100.59232,Private room,950,1,15,2019-12-16,0.32,1,0,0,1,346750,Pendek (1-7 hari),Rendah,Rendah (<100 hari),12.0,High Season
32172936,57988677,Huai Khwang,13.78786,100.58088,Private room,500,2,28,2020-03-16,0.6,1,302,0,1,31500,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),3.0,Mid Season
32173127,7454779,Vadhana,13.74729,100.55359,Entire home/apt,1313,4,11,2022-12-14,0.3,7,133,9,1,304616,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
31917742,157714185,Bangkok Noi,13.74868,100.46982,Private room,1150,1,0,,0.0,6,180,0,0,212750,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),,Unknown
31921732,217915433,Ratchathewi,13.7549,100.54355,Private room,2400,30,0,,0.0,2,86,0,0,669600,Sedang (8-30 hari),Tinggi,Rendah (<100 hari),,Unknown
32175336,241410110,Phra Nakhon,13.76163,100.50335,Private room,460,1,0,,0.0,5,303,0,0,28520,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
32176256,241410110,Phra Nakhon,13.76349,100.50328,Private room,543,1,0,,0.0,5,295,0,0,38010,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),,Unknown
32176552,241410110,Phra Nakhon,13.76357,100.50456,Private room,500,1,0,,0.0,5,290,0,0,37500,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),,Unknown
31933406,38203131,Vadhana,13.73269,100.58181,Private room,999,1,1,2019-06-30,0.02,1,304,0,1,60939,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),6.0,Low Season
32178744,38662223,Chatu Chak,13.84541,100.56369,Entire home/apt,850,2,8,2019-05-19,0.17,1,174,0,1,162350,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),5.0,Low Season
32180166,94668537,Bangkok Yai,13.74552,100.48419,Entire home/apt,1421,1,143,2022-12-05,3.25,1,230,55,1,191835,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
32181691,7454779,Vadhana,13.74697,100.55356,Entire home/apt,1230,4,9,2022-09-24,0.72,7,136,8,1,281670,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),9.0,Low Season
32182341,222304982,Sathon,13.71133,100.52068,Private room,495,1,0,,0.0,1,179,0,0,92070,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),,Unknown
31935751,97397240,Khlong Toei,13.70322,100.593,Entire home/apt,600,28,10,2019-10-10,0.22,11,0,0,1,219000,Sedang (8-30 hari),Rendah,Rendah (<100 hari),10.0,Low Season
32282270,242280712,Bang Kapi,13.78887,100.62807,Private room,1000,1,1,2019-03-22,0.02,1,363,0,1,2000,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),3.0,Mid Season
31937315,227240004,Ratchathewi,13.757447242736816,100.5431900024414,Private room,1899,1,29,2022-12-14,0.61,8,344,10,1,39879,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
32287953,119203329,Huai Khwang,13.75421,100.57641,Entire home/apt,900,30,48,2022-08-23,1.02,20,0,2,1,328500,Sedang (8-30 hari),Rendah,Rendah (<100 hari),8.0,Low Season
31937531,7208534,Pom Prap Sattru Phai,13.75122,100.51044,Private room,1200,1,69,2022-12-26,1.46,5,155,27,1,252000,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
32292210,25782746,Phra Khanong,13.68654,100.60537,Entire home/apt,800,2,3,2019-09-21,0.07,1,49,0,1,252800,Pendek (1-7 hari),Rendah,Rendah (<100 hari),9.0,Low Season
31938354,239469095,Khlong Toei,13.71486,100.59114,Entire home/apt,2726,1,39,2022-12-08,0.82,8,162,6,1,553378,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
31944797,239469095,Khlong Toei,13.71482,100.59116,Entire home/apt,2676,1,69,2022-12-19,1.46,8,162,18,1,543228,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
32293562,40462226,Sathon,13.72167,100.55152,Private room,590,2,31,2022-12-04,0.66,7,81,3,1,167560,Pendek (1-7 hari),Rendah,Rendah (<100 hari),12.0,High Season
31946176,239514799,Huai Khwang,13.74787,100.57765,Entire home/apt,1500,1,2,2022-11-18,0.04,1,365,1,1,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
32298542,215316568,Chatu Chak,13.8068,100.55637,Entire home/apt,627,25,2,2022-12-08,0.09,1,251,1,1,71478,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),12.0,High Season
32298996,187647176,Huai Khwang,13.74869,100.56949,Private room,4000,1,0,,0.0,11,206,0,0,636000,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),,Unknown
32185094,26004700,Bueng Kum,13.81725,100.64068,Private room,4500,30,0,,0.0,1,363,0,0,9000,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),,Unknown
32194939,59113930,Ratchathewi,13.76165,100.54266,Entire home/apt,900,28,8,2022-08-10,0.2,3,88,3,1,249300,Sedang (8-30 hari),Rendah,Rendah (<100 hari),8.0,Low Season
32197768,241609915,Khlong Toei,13.72599,100.56583,Entire home/apt,1500,90,0,,0.0,1,127,0,0,357000,Panjang (>30 hari),Sedang,Sedang (100-300 hari),,Unknown
32198361,212584787,Saphan Sung,13.75685,100.66982,Entire home/apt,5000,5,1,2022-07-15,0.18,1,124,1,1,1205000,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),7.0,Low Season
32199581,2129668,Sathon,13.71039,100.51781,Entire home/apt,750,90,1,2019-02-14,0.02,41,365,0,1,0,Panjang (>30 hari),Rendah,Tinggi (>300 hari),2.0,High Season
32209111,7168280,Bang Na,13.67651,100.61161,Entire home/apt,3429,30,1,2021-05-23,0.05,1,54,0,1,1066419,Sedang (8-30 hari),Tinggi,Rendah (<100 hari),5.0,Low Season
32226194,191477654,Ratchathewi,13.75929,100.54062,Entire home/apt,1024,4,38,2022-12-19,0.81,7,264,13,1,103424,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
32462682,227429630,Chatu Chak,13.795981,100.55825,Entire home/apt,676,30,13,2022-07-28,0.28,4,309,1,1,37856,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),7.0,Low Season
32464892,15699117,Vadhana,13.73869,100.56142,Entire home/apt,3353,1,40,2022-12-08,0.86,8,19,3,1,1160138,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
32473224,56007404,Vadhana,13.72667,100.60285,Entire home/apt,950,1,63,2022-11-28,1.35,5,346,6,1,18050,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
32476414,212980833,Suanluang,13.73318,100.63957,Private room,1718,2,2,2019-11-09,0.04,1,364,0,1,1718,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
32481618,50413369,Phra Nakhon,13.75444,100.49829,Hotel room,2246,1,12,2020-02-21,0.26,4,330,0,1,78610,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),2.0,High Season
32483160,67125318,Khlong San,13.7208,100.49316,Private room,750,20,10,2022-11-21,0.22,2,137,4,1,171000,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),11.0,High Season
32226792,43632425,Bang Na,13.65738,100.63408,Entire home/apt,900,2,21,2022-10-26,0.48,1,360,3,1,4500,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),10.0,Low Season
32228422,239469095,Khlong Toei,13.71475,100.59113,Hotel room,1857,1,36,2022-12-25,0.77,8,129,7,1,438252,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
32231754,133849226,Ratchathewi,13.75031,100.55457,Entire home/apt,2089,30,103,2022-10-24,2.19,20,173,2,1,401088,Sedang (8-30 hari),Tinggi,Sedang (100-300 hari),10.0,Low Season
32232435,240603715,Suanluang,13.70589,100.60691,Entire home/apt,1370,30,18,2022-12-11,0.38,31,179,4,1,254820,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),12.0,High Season
32245945,171082741,Huai Khwang,13.78198,100.57599,Hotel room,1199,2,3,2019-07-27,0.07,22,365,0,1,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),7.0,Low Season
32246034,171082741,Huai Khwang,13.78097,100.57602,Hotel room,1499,2,2,2019-08-15,0.04,22,180,0,1,277315,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),8.0,Low Season
32246197,171082741,Huai Khwang,13.78211,100.57802,Hotel room,1499,2,4,2019-05-13,0.09,22,180,0,1,277315,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),5.0,Low Season
32792653,164257223,Huai Khwang,13.75051,100.5652,Entire home/apt,750,180,0,,0.0,7,364,0,0,750,Panjang (>30 hari),Rendah,Tinggi (>300 hari),,Unknown
32792813,11354003,Vadhana,13.71209,100.60089,Entire home/apt,790,28,6,2021-07-16,0.13,1,298,0,1,52930,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),7.0,Low Season
32793172,24777734,Saphan Sung,13.74671,100.67377,Entire home/apt,4286,2,1,2019-11-27,0.03,6,358,0,1,30002,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
32795137,131270916,Khlong San,13.71927,100.49436,Entire home/apt,1300,29,25,2022-11-08,0.54,33,330,2,1,45500,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),11.0,High Season
32798468,183826452,Bang Kapi,13.75116,100.60696,Private room,700,20,0,,0.0,1,364,0,0,700,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),,Unknown
32798806,246735582,Sathon,13.70662,100.5181,Entire home/apt,2371,2,22,2022-12-03,0.59,1,109,11,1,606976,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
32802405,246730050,Yan na wa,13.67546,100.5329,Private room,1500,3,0,,0.0,1,90,0,0,412500,Pendek (1-7 hari),Sedang,Rendah (<100 hari),,Unknown
32802476,246757724,Vadhana,13.7315,100.58515,Entire home/apt,5341,2,27,2022-06-05,0.59,1,350,4,1,80115,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),6.0,Low Season
32304510,247724773,Ratchathewi,13.75843,100.54108,Private room,1400,1,0,,0.0,1,180,0,0,259000,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),,Unknown
32305768,31785866,Lak Si,13.87976,100.58612,Entire home/apt,650,30,37,2022-12-04,0.78,3,144,7,1,143650,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),12.0,High Season
32312610,34490141,Phra Khanong,13.68431,100.60662,Private room,700,2,0,,0.0,4,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
32804510,43561134,Suanluang,13.70309,100.63617,Entire home/apt,6000,1,0,,0.0,4,0,0,0,2190000,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),,Unknown
32501822,14391623,Phra Nakhon,13.74922,100.49687,Hotel room,380,1,18,2020-02-28,0.39,24,352,0,1,4940,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),2.0,High Season
32819064,15699117,Sathon,13.71964,100.53253,Entire home/apt,2283,7,0,,0.0,8,130,0,0,536505,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),,Unknown
32502064,77274629,Huai Khwang,13.75147,100.58289,Entire home/apt,1490,3,0,,0.0,3,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
32502789,226619920,Bang Rak,13.722115,100.522041,Private room,950,1,0,,0.0,8,2,0,0,344850,Pendek (1-7 hari),Rendah,Rendah (<100 hari),,Unknown
32503388,20452475,Suanluang,13.734569168761045,100.64681075513364,Private room,800,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
32505513,227240004,Ratchathewi,13.757822036743164,100.54309844970705,Private room,1599,1,3,2019-05-19,0.06,8,358,0,1,11193,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),5.0,Low Season
32507161,244258430,Vadhana,13.72425,100.57924,Entire home/apt,2800,1,0,,0.0,1,178,0,0,523600,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),,Unknown
32820613,110777021,Vadhana,13.73841,100.56137,Entire home/apt,3629,1,5,2022-11-24,0.11,2,44,1,1,1164909,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),11.0,High Season
32315553,29668655,Rat Burana,13.66132,100.5018,Private room,350,1,35,2019-09-16,0.76,1,0,0,1,127750,Pendek (1-7 hari),Rendah,Rendah (<100 hari),9.0,Low Season
32321437,492505,Vadhana,13.73016,100.57817,Entire home/apt,1500,90,0,,0.0,2,364,0,0,1500,Panjang (>30 hari),Sedang,Tinggi (>300 hari),,Unknown
32321690,492505,Khlong Toei,13.71828,100.58641,Entire home/apt,1250,90,0,,0.0,2,363,0,0,2500,Panjang (>30 hari),Sedang,Tinggi (>300 hari),,Unknown
32321691,40462226,Sathon,13.72206,100.55125,Private room,650,1,7,2020-01-20,0.15,7,174,0,1,124150,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),1.0,High Season
32321997,2973845,Khlong Toei,13.73731,100.5545,Entire home/apt,1900,1,4,2022-12-06,0.09,12,346,2,1,36100,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
32323544,2973845,Khlong Toei,13.73527,100.55911,Entire home/apt,1900,1,2,2022-12-04,0.04,12,346,1,1,36100,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
32324594,190184541,Phaya Thai,13.79324,100.54948,Entire home/apt,7500,28,22,2021-01-09,0.47,3,365,0,1,0,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),1.0,High Season
32324750,2973845,Khlong Toei,13.73518,100.55887,Entire home/apt,1900,1,6,2022-10-23,0.13,12,290,2,1,142500,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),10.0,Low Season
32327477,2973845,Khlong Toei,13.73699,100.55844,Entire home/apt,1800,1,25,2022-12-15,0.56,12,329,16,1,64800,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
32330485,242724880,Huai Khwang,13.7802,100.57909,Private room,3000,30,0,,0.0,1,179,0,0,558000,Sedang (8-30 hari),Tinggi,Sedang (100-300 hari),,Unknown
32342689,71898274,Chatu Chak,13.80145,100.5705,Private room,959,1,53,2022-12-05,1.13,3,325,14,1,38360,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
32345183,10439408,Din Daeng,13.76904,100.56908,Entire home/apt,800,3,2,2022-12-26,1.87,1,345,2,1,16000,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
32507471,9088749,Parthum Wan,13.74125,100.54091,Entire home/apt,1450,21,56,2022-11-23,1.24,13,169,6,1,284200,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),11.0,High Season
32512802,158545122,Lat Krabang,13.72198,100.76569,Hotel room,978,1,81,2022-11-19,1.75,3,321,8,1,43032,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
32517006,239469095,Khlong Toei,13.71481,100.59119,Entire home/apt,2379,1,42,2022-12-04,0.9,8,163,5,1,480558,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
32531862,10420105,Suanluang,13.72886,100.62806,Entire home/apt,2400,30,0,,0.0,1,358,0,0,16800,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),,Unknown
32345440,242859573,Suanluang,13.73556,100.62132,Shared room,6926,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
32345670,23056760,Parthum Wan,13.74418,100.53364,Entire home/apt,1900,1,80,2022-11-02,1.75,3,54,3,1,590900,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),11.0,High Season
32345902,158654054,Khlong Toei,13.70317,100.59184,Entire home/apt,809,30,9,2021-08-25,0.19,27,82,0,1,228947,Sedang (8-30 hari),Rendah,Rendah (<100 hari),8.0,Low Season
32346214,158654054,Khlong Toei,13.70512,100.59485,Entire home/apt,875,28,15,2022-10-10,0.32,27,22,2,1,300125,Sedang (8-30 hari),Rendah,Rendah (<100 hari),10.0,Low Season
32346412,158654054,Khlong Toei,13.70299,100.59299,Entire home/apt,1000,30,8,2021-12-28,0.17,27,82,1,1,283000,Sedang (8-30 hari),Rendah,Rendah (<100 hari),12.0,High Season
32346516,158654054,Khlong Toei,13.70381,100.5937,Entire home/apt,750,26,8,2021-11-30,0.17,27,44,0,1,240750,Sedang (8-30 hari),Rendah,Rendah (<100 hari),11.0,High Season
32348938,178797330,Khlong Toei,13.72591,100.5648,Entire home/apt,2073,1,53,2022-12-04,1.15,24,234,13,1,271563,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
32349668,227240004,Ratchathewi,13.75872802734375,100.5439682006836,Private room,1599,1,4,2019-04-02,0.09,8,358,0,1,11193,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),4.0,Mid Season
32352161,97401504,Huai Khwang,13.78237,100.57627,Private room,488,2,2,2019-08-25,0.04,5,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),8.0,Low Season
32352626,178797330,Khlong Toei,13.72569,100.56625,Entire home/apt,1736,1,58,2022-12-20,1.26,24,131,27,1,406224,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
32353156,97401504,Huai Khwang,13.7824,100.57653,Private room,600,1,1,2019-07-05,0.02,5,364,0,1,600,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),7.0,Low Season
32353187,178797330,Khlong Toei,13.72552,100.56709,Entire home/apt,1489,10,36,2022-11-20,0.77,24,217,8,1,220372,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),11.0,High Season
32353759,97401504,Huai Khwang,13.78224,100.57584,Shared room,313,2,4,2019-07-25,0.09,5,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),7.0,Low Season
32354119,2973845,Khlong Toei,13.73538,100.55718,Entire home/apt,2000,1,6,2022-12-22,0.17,12,350,5,1,30000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
32354769,2973845,Khlong Toei,13.73565,100.55666,Entire home/apt,2000,1,18,2022-10-16,0.43,12,351,3,1,28000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),10.0,Low Season
32355043,2973845,Khlong Toei,13.73567,100.55706,Entire home/apt,4200,1,6,2022-10-20,0.13,12,351,1,1,58800,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),10.0,Low Season
32823297,246932002,Phasi Charoen,13.72599,100.46589,Private room,828,1,0,,0.0,1,90,0,0,227700,Pendek (1-7 hari),Rendah,Rendah (<100 hari),,Unknown
32823954,228012667,Phaya Thai,13.7657,100.54408,Entire home/apt,3048,1,3,2020-01-28,0.07,17,360,0,1,15240,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),1.0,High Season
32824464,110777021,Vadhana,13.73888,100.56144,Entire home/apt,3076,1,17,2022-12-03,0.37,2,53,14,1,959712,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
32533076,227240004,Ratchathewi,13.75872802734375,100.5439682006836,Private room,1565,1,56,2022-12-08,1.2,8,335,29,1,46950,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
32536200,66593001,Vadhana,13.72313,100.58222,Entire home/apt,900,28,7,2022-08-22,0.15,1,340,1,1,22500,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),8.0,Low Season
32541525,122363222,Khlong Toei,13.72549,100.5656,Entire home/apt,3900,2,97,2022-12-10,2.08,19,291,34,1,288600,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
32542285,38659806,Bang Rak,13.72335,100.52663,Entire home/apt,1486,6,54,2022-10-25,1.18,2,303,14,1,92132,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),10.0,Low Season
32542312,122363222,Khlong Toei,13.7255,100.56559,Entire home/apt,2100,2,90,2022-12-13,1.94,19,308,30,1,119700,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
32562580,231054416,Vadhana,13.73909,100.59014,Entire home/apt,920,28,17,2022-10-15,0.37,6,167,3,1,182160,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),10.0,Low Season
32574408,38659806,Khlong Toei,13.72474,100.56813,Entire home/apt,10000,7,9,2022-11-02,0.47,2,92,8,1,2730000,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),11.0,High Season
32576472,93749550,Vadhana,13.73865,100.56786,Entire home/apt,1700,13,3,2022-12-19,0.08,1,256,2,1,185300,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),12.0,High Season
32582798,160661192,Suanluang,13.73756,100.6444,Entire home/apt,1800,1,0,,0.0,2,363,0,0,3600,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
32585668,67125318,Khlong San,13.71883,100.49342,Entire home/apt,750,20,11,2022-11-14,0.26,2,123,6,1,181500,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),11.0,High Season
32586158,14436537,Khlong Toei,13.70498,100.59397,Entire home/apt,1200,3,1,2019-04-19,0.02,2,325,0,1,48000,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),4.0,Mid Season
32355308,18007850,Vadhana,13.73889,100.56161,Entire home/apt,1300,30,31,2022-12-27,0.69,2,221,12,1,187200,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),12.0,High Season
32355350,2973845,Khlong Toei,13.73596,100.55904,Entire home/apt,3900,1,21,2022-11-06,0.45,12,351,4,1,54600,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
32355714,2973845,Khlong Toei,13.73677,100.55889,Entire home/apt,2450,1,18,2022-10-27,0.39,12,279,2,1,210700,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),10.0,Low Season
32358416,107574708,Thon buri,13.70707,100.49601,Entire home/apt,1750,3,3,2022-12-11,0.07,1,353,2,1,21000,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
32365161,176155327,Bang Phlat,13.80068,100.50856,Entire home/apt,537,60,10,2022-07-07,0.21,1,264,2,1,54237,Panjang (>30 hari),Rendah,Sedang (100-300 hari),7.0,Low Season
32825288,246945750,Min Buri,13.83089,100.71676,Entire home/apt,2800,1,0,,0.0,1,179,0,0,520800,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),,Unknown
32827512,246531641,Khlong Toei,13.72491,100.57103,Private room,2500,1,1,2019-03-23,0.02,1,365,0,1,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),3.0,Mid Season
32590030,231404353,Ratchathewi,13.75183,100.53538,Private room,1190,1,3,2022-07-18,0.07,6,356,1,1,10710,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),7.0,Low Season
32596755,2129668,Sathon,13.71511,100.51327,Entire home/apt,700,1,1,2022-12-20,1.0,41,357,1,1,5600,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
32596934,519526,Huai Khwang,13.75423,100.57587,Entire home/apt,850,30,0,,0.0,1,28,0,0,286450,Sedang (8-30 hari),Rendah,Rendah (<100 hari),,Unknown
32597944,51192901,Ratchathewi,13.75082,100.55658,Entire home/apt,2885,1,19,2020-01-31,0.41,14,0,0,1,1053025,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),1.0,High Season
32601210,51192901,Ratchathewi,13.74896,100.55668,Entire home/apt,4278,1,13,2019-12-27,0.28,14,0,0,1,1561470,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
32609084,169583082,Khlong Toei,13.71371,100.59113,Entire home/apt,1800,2,17,2020-03-06,0.37,2,65,0,1,540000,Pendek (1-7 hari),Sedang,Rendah (<100 hari),3.0,Mid Season
32620501,132745392,Huai Khwang,13.75544,100.57453,Entire home/apt,1171,2,26,2022-11-21,0.56,25,83,5,1,330222,Pendek (1-7 hari),Sedang,Rendah (<100 hari),11.0,High Season
32622900,244857365,Din Daeng,13.78267,100.56629,Private room,850,1,0,,0.0,1,180,0,0,157250,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),,Unknown
32828147,246551687,Vadhana,13.73563,100.58256,Private room,2500,1,1,2022-11-02,0.53,1,364,1,1,2500,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
32833791,121036642,Khan Na Yao,13.82001,100.68189,Entire home/apt,700,30,10,2022-12-13,0.24,3,338,6,1,18900,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),12.0,High Season
32835208,121036642,Khan Na Yao,13.81976,100.68065,Entire home/apt,850,30,1,2019-06-06,0.02,3,363,0,1,1700,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),6.0,Low Season
32847799,199624792,Vadhana,13.7388,100.59008,Entire home/apt,1450,21,0,,0.0,23,148,0,0,314650,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),,Unknown
